,0
2030-05-19,98.62613751389348
2030-05-26,97.9329936763514
2030-06-02,95.62809137634879
2030-06-09,98.22788159236428
2030-06-16,101.21354446746227
2030-06-23,96.39780382468503
2030-06-30,98.25434316918245
2030-07-07,100.74359356448713
2030-07-14,97.99569147581215
2030-07-21,99.53567142880382
2030-07-28,95.55498114628278
2030-08-04,93.8307464011836
2030-08-11,93.85282804353776
2030-08-18,89.67794129706765
2030-08-25,84.7143584986389
2030-09-01,86.70558769032934
2030-09-08,82.50424416253921
2030-09-15,82.35143091526382
2030-09-22,78.40992531754131
2030-09-29,71.40555770963302
2030-10-06,69.78498196657056
2030-10-13,70.08501542783348
2030-10-20,66.14630164466337
2030-10-27,61.05855546061021
2030-11-03,54.10213870941106
2030-11-10,50.65645535268369
2030-11-17,49.2714536094981
2030-11-24,46.62999444397206
2030-12-01,48.337063991355215
2030-12-08,44.19396351826662
2030-12-15,41.87190316034471
2030-12-22,45.25404201982173
2030-12-29,41.10913751151149
2031-01-05,43.148900441370614
2031-01-12,45.716536361084145
2031-01-19,44.91020379959919
2031-01-26,49.57513508595037
2031-02-02,52.6173892993429
2031-02-09,53.575886698400815
2031-02-16,57.87068669189177
2031-02-23,61.47106942037396
2031-03-02,63.98851974042172
2031-03-09,74.41182136906512
2031-03-16,77.29237670585022
2031-03-23,85.57805110027007
2031-03-30,78.30723534904075
2031-04-06,80.66330773124122
2031-04-13,90.92073257387881
2031-04-20,90.18379737959772
2031-04-27,91.85450046482997
2031-05-04,93.42339224055799
2031-05-11,93.52096414135744
2031-05-18,99.10703658445095
2031-05-25,98.41389274690795
2031-06-01,96.10899044691395
2031-06-08,98.70878066291918
2031-06-15,101.69444353801876
2031-06-22,96.87870289524328
2031-06-29,98.735242239736
2031-07-06,101.22449263504187
2031-07-13,98.47659054636907
2031-07-20,100.01657049936102
2031-07-27,96.03588021683944
2031-08-03,94.31164547173819
2031-08-10,94.33372711409467
2031-08-17,90.15884036762014
2031-08-24,85.19525756919212
